proc,/proc/net/dev,_net_net_kilobits_persec_average,Bandwidth (net.vpn0),kilobits/s,1,1
proc,/proc/net/dev,_system_net_kilobits_persec_average,Physical Network Interfaces Aggregated Bandwidth (system.net),kilobits/s,1,1
proc,/proc/net/dev,_net_packets_packets_persec_average,Packets (net_packets.eth0),packets/s,1,1
proc,/proc/diskstats,_disk_io_kilobytes_persec_average,Disk I/O Bandwidth (disk.config_2),kilobytes/s,1,1
proc,/proc/diskstats,_disk_avgsz_kilobytes_per_operation_average,Average Completed I/O Operation Bandwidth (disk_avgsz.config_2),kilobytes per operation,1,1
proc,/proc/diskstats,_disk_svctm_ms_per_operation_average,Average Service Time (disk_svctm.config_2),ms per operation,1,1
proc,/proc/diskstats,_disk_ops_operations_persec_average,Disk Completed I/O Operations (disk_ops.config_2),operations/s,1,1
proc,/proc/diskstats,_system_io_kilobytes_persec_average,Disk I/O (system.io),kilobytes/s,1,1
proc,/proc/diskstats,_disk_iotime_milliseconds_persec_average,Disk Total I/O Time (disk_iotime.config_2),milliseconds/s,1,1
proc,/proc/diskstats,_disk_util___of_time_working_average,Disk Utilization Time (disk_util.config_2),% of time working,1,1
proc,/proc/diskstats,_disk_mops_merged_operations_persec_average,Disk Merged Operations (disk_mops.vda),merged operations/s,1,1
proc,/proc/diskstats,_disk_await_ms_per_operation_average,Average Completed I/O Operation Time (disk_await.config_2),ms per operation,1,1
proc,/proc/diskstats,_disk_qops_operations_average,Disk Current I/O Operations (disk_qops.vda),operations,1,1
proc,/proc/diskstats,_disk_backlog_backlog__ms__average,Disk Backlog (disk_backlog.config_2),backlog (ms),1,1
proc,/proc/net/sockstat,_ipv4_sockstat_sockets_sockets_average,IPv4 Sockets Used (ipv4.sockstat_sockets),sockets,0,1
proc,/proc/net/sockstat,_ipv4_sockstat_udp_mem_KB_average,IPv4 UDP Sockets Memory (ipv4.sockstat_udp_mem),KB,0,1
proc,/proc/net/sockstat,_ipv4_sockstat_tcp_mem_KB_average,IPv4 TCP Sockets Memory (ipv4.sockstat_tcp_mem),KB,0,1
proc,/proc/net/sockstat,_ipv4_sockstat_tcp_sockets_sockets_average,IPv4 TCP Sockets (ipv4.sockstat_tcp_sockets),sockets,0,1
proc,/proc/net/sockstat,_ipv4_sockstat_udp_sockets_sockets_average,IPv4 UDP Sockets (ipv4.sockstat_udp_sockets),sockets,0,1
diskspace,,_disk_inodes_Inodes_average,Disk Files (inodes) Usage for /run [tmpfs] (disk_inodes._run),Inodes,1,1
diskspace,,_disk_space_GB_average,Disk Space Usage for /run [tmpfs] (disk_space._run),GB,1,1
diskspace,,_netdata_plugin_diskspace_dt_milliseconds_run_average,NetData Disk Space Plugin Duration (netdata.plugin_diskspace_dt),milliseconds/run,1,1
diskspace,,_netdata_plugin_diskspace_milliseconds_persec_average,NetData Disk Space Plugin CPU usage (netdata.plugin_diskspace),milliseconds/s,1,1
tc,,_tc_qos_packets_packets_persec_average,Class Packets (tc.world_out_packets),packets/s,0,1
tc,,_tc_qos_kilobits_persec_average,Class Usage (tc.world_out),kilobits/s,0,1
tc,,_netdata_plugin_tc_time_milliseconds_run_average,NetData TC script execution (netdata.plugin_tc_time),milliseconds/run,0,1
tc,,_netdata_plugin_tc_cpu_milliseconds_persec_average,NetData TC CPU usage (netdata.plugin_tc_cpu),milliseconds/s,0,1
tc,,_tc_qos_dropped_packets_persec_average,Class Dropped Packets (tc.world_out_dropped),packets/s,0,1
proc,/proc/meminfo,_mem_available_MB_average,Available RAM for applications (mem.available),MB,1,1
proc,/proc/meminfo,_mem_kernel_MB_average,Memory Used by Kernel (mem.kernel),MB,1,1
proc,/proc/meminfo,_mem_writeback_MB_average,Writeback Memory (mem.writeback),MB,1,1
proc,/proc/meminfo,_mem_committed_MB_average,Committed (Allocated) Memory (mem.committed),MB,1,1
proc,/proc/meminfo,_mem_slab_MB_average,Reclaimable Kernel Memory (mem.slab),MB,1,1
proc,/proc/meminfo,_system_ram_MB_average,System RAM (system.ram),MB,1,1
proc,/proc/net/snmp6,_ipv6_icmprouter_messages_persec_average,IPv6 Router Messages (ipv6.icmprouter),messages/s,0,1
proc,/proc/net/snmp6,_ipv6_mcastpkts_packets_persec_average,IPv6 Multicast Packets (ipv6.mcastpkts),packets/s,0,1
proc,/proc/net/snmp6,_ipv6_packets_packets_persec_average,IPv6 Packets (ipv6.packets),packets/s,0,1
proc,/proc/net/snmp6,_ipv6_udperrors_events_persec_average,IPv6 UDP Errors (ipv6.udperrors),events/s,0,1
proc,/proc/net/snmp6,_system_ipv6_kilobits_persec_average,IPv6 Bandwidth (system.ipv6),kilobits/s,0,1
proc,/proc/net/snmp6,_ipv6_mcast_kilobits_persec_average,IPv6 Multicast Bandwidth (ipv6.mcast),kilobits/s,0,1
proc,/proc/net/snmp6,_ipv6_ect_packets_persec_average,IPv6 ECT Packets (ipv6.ect),packets/s,0,1
proc,/proc/net/snmp6,_ipv6_icmpneighbor_messages_persec_average,IPv6 Neighbor Messages (ipv6.icmpneighbor),messages/s,0,1
proc,/proc/net/snmp6,_ipv6_udppackets_packets_persec_average,IPv6 UDP Packets (ipv6.udppackets),packets/s,0,1
proc,/proc/net/snmp6,_ipv6_icmpmldv2_reports_persec_average,IPv6 ICMP MLDv2 Reports (ipv6.icmpmldv2),reports/s,0,1
proc,/proc/net/snmp6,_ipv6_icmptypes_messages_persec_average,IPv6 ICMP Types (ipv6.icmptypes),messages/s,0,1
proc,/proc/net/snmp6,_ipv6_icmp_messages_persec_average,IPv6 ICMP Messages (ipv6.icmp),messages/s,0,1
apps,,_groups_lreads_kilobytes_persec_average,User Groups Disk Logical Reads (groups.lreads),kilobytes/s,0,1
apps,,_users_mem_MB_average,Users Real Memory (w/o shared) (users.mem),MB,0,1
apps,,_apps_major_faults_page_faults_persec_average,Apps Major Page Faults (swap read) (apps.major_faults),page faults/s,0,1
apps,,_apps_pwrites_kilobytes_persec_average,Apps Disk Writes (apps.pwrites),kilobytes/s,0,1
apps,,_groups_mem_MB_average,User Groups Real Memory (w/o shared) (groups.mem),MB,0,1
apps,,_groups_lwrites_kilobytes_persec_average,User Groups I/O Logical Writes (groups.lwrites),kilobytes/s,0,1
apps,,_users_lwrites_kilobytes_persec_average,Users I/O Logical Writes (users.lwrites),kilobytes/s,0,1
apps,,_apps_vmem_MB_average,Apps Virtual Memory Size (apps.vmem),MB,0,1
apps,,_apps_swap_MB_average,Apps Swap Memory (apps.swap),MB,0,1
apps,,_apps_cpu_cpu_time___average,Apps CPU Time (400% = 4 cores) (apps.cpu),cpu time %,0,1
apps,,_apps_sockets_open_sockets_average,Apps Open Sockets (apps.sockets),open sockets,0,1
apps,,_users_threads_threads_average,Users Threads (users.threads),threads,0,1
apps,,_users_lreads_kilobytes_persec_average,Users Disk Logical Reads (users.lreads),kilobytes/s,0,1
apps,,_groups_sockets_open_sockets_average,User Groups Open Sockets (groups.sockets),open sockets,0,1
apps,,_groups_minor_faults_page_faults_persec_average,User Groups Minor Page Faults (groups.minor_faults),page faults/s,0,1
apps,,_netdata_apps_fix_percentage_average,Apps Plugin Normalization Ratios (netdata.apps_fix),percentage,0,1
apps,,_groups_cpu_cpu_time___average,User Groups CPU Time (400% = 4 cores) (groups.cpu),cpu time %,0,1
apps,,_users_minor_faults_page_faults_persec_average,Users Minor Page Faults (users.minor_faults),page faults/s,0,1
apps,,_groups_threads_threads_average,User Groups Threads (groups.threads),threads,0,1
apps,,_groups_cpu_user_cpu_time___average,User Groups CPU User Time (400% = 4 cores) (groups.cpu_user),cpu time %,0,1
apps,,_netdata_apps_sizes_files_persec_average,Apps Plugin Files (netdata.apps_sizes),files/s,0,1
apps,,_users_files_open_files_average,Users Open Files (users.files),open files,0,1
apps,,_groups_processes_processes_average,User Groups Processes (groups.processes),processes,0,1
apps,,_users_processes_processes_average,Users Processes (users.processes),processes,0,1
apps,,_users_cpu_cpu_time___average,Users CPU Time (400% = 4 cores) (users.cpu),cpu time %,0,1
apps,,_apps_preads_kilobytes_persec_average,Apps Disk Reads (apps.preads),kilobytes/s,0,1
apps,,_users_preads_kilobytes_persec_average,Users Disk Reads (users.preads),kilobytes/s,0,1
apps,,_apps_mem_MB_average,Apps Real Memory (w/o shared) (apps.mem),MB,0,1
apps,,_users_cpu_system_cpu_time___average,Users CPU System Time (400% = 4 cores) (users.cpu_system),cpu time %,0,1
apps,,_groups_major_faults_page_faults_persec_average,User Groups Major Page Faults (swap read) (groups.major_faults),page faults/s,0,1
apps,,_apps_lwrites_kilobytes_persec_average,Apps I/O Logical Writes (apps.lwrites),kilobytes/s,0,1
apps,,_users_major_faults_page_faults_persec_average,Users Major Page Faults (swap read) (users.major_faults),page faults/s,0,1
apps,,_users_pwrites_kilobytes_persec_average,Users Disk Writes (users.pwrites),kilobytes/s,0,1
apps,,_netdata_apps_children_fix_percentage_average,Apps Plugin Exited Children Normalization Ratios (netdata.apps_children_fix),percentage,0,1
apps,,_netdata_apps_cpu_milliseconds_persec_average,Apps Plugin CPU (netdata.apps_cpu),milliseconds/s,0,1
apps,,_groups_pipes_open_pipes_average,User Groups Pipes (groups.pipes),open pipes,0,1
apps,,_apps_files_open_files_average,Apps Open Files (apps.files),open files,0,1
